Date,Actual_Return,Expected_Return,Abnormal_Return,R_squared,News_Day
2020-01-03,-0.009721945255710907,,,,False
2020-01-06,0.007968065710679983,,,,False
2020-01-07,-0.0047029847984627615,,,,False
2020-01-08,0.016086222303999476,,,,False
2020-01-09,0.021240782527507385,,,,False
2020-01-10,0.0022608712863327884,,,,False
2020-01-13,0.021364373126149916,,,,False
2020-01-14,-0.013503371881268933,,,,False
2020-01-15,-0.004285578184296535,,,,False
2020-01-16,0.012526403604344427,,,,False
2020-01-17,0.011071018500833363,,,,False
2020-01-21,-0.006776583841753059,,,,False
2020-01-22,0.003569424253963449,,,,False
2020-01-23,0.004815753096800046,,,,False
2020-01-24,-0.0028819171007733457,,,,False
2020-01-27,-0.02940522927903222,,,,False
2020-01-28,0.02828924355575624,,,,False
2020-01-29,0.02093246317172781,,,,False
2020-01-30,-0.0014490824020250148,,,,False
2020-01-31,-0.044338987441755795,,,,False
2020-02-03,-0.0027461457406673384,,,,False
2020-02-04,0.03301379023636275,,,,False
2020-02-05,0.008154241019723951,,,,False
2020-02-06,0.011696883418952364,,,,False
2020-02-07,-0.013592493865305366,,,,False
2020-02-10,0.004749578893517681,,,,False
2020-02-11,-0.006033504178074245,,,,False
2020-02-12,0.023747750078736196,,,,False
2020-02-13,-0.007121156067203982,,,,False
2020-02-14,0.00024649874291471363,,,,False
2020-02-18,-0.018310604980549705,,,,False
2020-02-19,0.014482354520712226,,,,False
2020-02-20,-0.01025854969220552,,,,False
2020-02-21,-0.02263503185609561,,,,False
2020-02-24,-0.04750046636001504,,,,False
2020-02-25,-0.033872199221347654,,,,False
2020-02-26,0.01586380913675156,,,,False
2020-02-27,-0.06536825412346281,,,,False
2020-02-28,-0.0005850907178664988,,,,False
2020-03-02,0.09310083401756852,,,,False
2020-03-03,-0.031759431320068976,,,,False
2020-03-04,0.04638466043908385,,,,False
2020-03-05,-0.03243717994521855,,,,False
2020-03-06,-0.013279687680044616,,,,False
2020-03-09,-0.07909233114044034,,,,False
2020-03-10,0.07202180972142869,,,,False
2020-03-11,-0.034730515774423765,,,,False
2020-03-12,-0.09875471460202478,,,,False
2020-03-13,0.11980802196298224,,,,False
2020-03-16,-0.12864684314874142,,,,False
2020-03-17,0.0439700363274691,,,,False
2020-03-18,-0.024479965790228264,,,,False
2020-03-19,-0.007661978848924056,,,,False
2020-03-20,-0.0634855207981353,,,,False
2020-03-23,-0.02124434575449219,,,,False
2020-03-24,0.10032560900077869,,,,False
2020-03-25,-0.005508898457106337,,,,False
2020-03-26,0.05262296187764792,,,,False
2020-03-27,-0.041402132346758935,,,,False
2020-03-30,0.028537926740026975,,,,False
2020-03-31,-0.0020406753553835477,,,,False
2020-04-01,-0.052617150426320425,,,,False
2020-04-02,0.016686646810363248,,,,False
2020-04-03,-0.014371228437946248,,,,False
2020-04-06,0.08723731245812316,,,,False
2020-04-07,-0.011582216978566318,,,,False
2020-04-08,0.025594667580184804,,,,False
2020-04-09,0.007216020935723266,,,,False
2020-04-13,0.019627860210912562,,,,False
2020-04-14,0.05050291040895205,,,,False
2020-04-15,-0.009127156697403827,,,,False
2020-04-16,0.0079454370993155,,,,False
2020-04-17,-0.01356837485870166,,,,False
2020-04-20,-0.020756878701958748,,,,False
2020-04-21,-0.03091030838271769,,,,False
2020-04-22,0.02880354756685488,,,,False
2020-04-23,-0.003875531882593264,,,,False
2020-04-24,0.028869557365614806,,,,False
2020-04-27,0.000706994692305285,,,,False
2020-04-28,-0.016209768976736094,,,,False
2020-04-29,0.03284544656170896,,,,False
2020-04-30,0.02109609206682661,,,,False
2020-05-01,-0.0160993382136434,,,,False
2020-05-04,0.014149063784661076,,,,False
2020-05-05,0.015008938755282308,,,,False
2020-05-06,0.010316882172753727,,,,False
2020-05-07,0.010344980132539261,,,,False
2020-05-08,0.02380145299302261,,,,False
2020-05-11,0.015735619539093637,,,,False
2020-05-12,-0.011428214519579427,,,,False
2020-05-13,-0.012074255378696663,,,,False
2020-05-14,0.006143706355824952,,,,False
2020-05-15,-0.005912152557214667,,,,False
2020-05-18,0.02356086666172308,,,,False
2020-05-19,-0.005778083359195718,,,,False
2020-05-20,0.019447824706204875,,,,False
2020-05-21,-0.007455477241516739,,,,False
2020-05-22,0.006438580536417549,,,,False
2020-05-26,-0.006773597350367755,,,,False
2020-05-27,0.004357125087337543,,,,False
2020-05-28,0.00044006661268758407,0.0016987526432928842,-0.0012586860306053002,0.9451880632149773,False
2020-05-29,-0.000974061020681205,0.011908894592393401,-0.012882955613074606,0.9451767944616749,False
2020-06-01,0.012298006304206188,-0.0036872930048857384,0.015985299309091927,0.9439318070552843,False
2020-06-02,0.0046296992536272175,0.011621921012403103,-0.006992221758775886,0.942054800107508,False
2020-06-03,0.005504685787227848,0.007030114566260151,-0.0015254287790323036,0.9416888150006155,False
2020-06-04,-0.008612144994083137,-0.0047398894324828175,-0.00387225556160032,0.9416794014643805,False
2020-06-05,0.028480831520340644,0.024970548591635267,0.0035102829287053765,0.9416161705826993,False
2020-06-08,0.005912649193370312,0.004170744496966207,0.0017419046964041052,0.9418554946197667,False
2020-06-09,0.03157806435316002,0.006040936222286707,0.02553712813087331,0.9418423300926108,False
2020-06-10,0.02572736716977575,0.023692017748801957,0.002035349420973793,0.9374644957270206,False
2020-06-11,-0.04801025032009976,-0.053190132084908456,0.0051798817648087,0.9377045811687904,False
2020-06-12,0.008633307052708039,0.011287669968436248,-0.002654362915728209,0.9386705910941813,False
2020-06-15,0.012367386924044599,0.005360464509783101,0.007006922414261498,0.9386419054436053,False
2020-06-16,0.026502103860844395,0.023932070401329886,0.002570033459514509,0.9383454209331675,False
2020-06-17,-0.0013917150196134376,0.0006013533052164229,-0.0019930683248298607,0.9385756545506136,False
2020-06-18,0.00039825087856559804,0.00344850395167789,-0.003050253073112292,0.9385521818941216,False
2020-06-19,-0.005714568597922409,-0.00994447438374164,0.00422990578581923,0.9384851871831773,False
2020-06-22,0.026163844082639276,0.019622352981754222,0.006541491100885054,0.9383822901941028,False
2020-06-23,0.021344375739345223,0.009436699966021509,0.011907675773323714,0.9383469621446857,False
2020-06-24,-0.01765180435121505,-0.01638127799083934,-0.0012705263603757094,0.9374983274388686,False
2020-06-25,0.013275863107430341,0.01188802926163741,0.001387833845792932,0.9376669700459306,False
2020-06-26,-0.030726077469053648,-0.010135588325727135,-0.020590489143326514,0.9377105396706573,False
2020-06-29,0.023046802855700044,0.013874336724972403,0.009172466130727641,0.9353529960996807,False
2020-06-30,0.008347588997960065,0.01558170105184509,-0.007234112053885026,0.9350009878273198,False
2020-07-01,-0.0018915774187614476,-0.004012798102046602,0.002121220683285154,0.9346463398377252,False
2020-07-02,0.0,0.00861619200853787,-0.00861619200853787,0.9346269606330406,False
